Start_Year,Incident__,Begin_Time,Incident_Type,City,Property_Classification,Response_Type,Act_or_Omission__Cause_,Material_First_Ignited,Igniting_Object,Drive_Time,Start_Hr,First_Enroute,First_At_Scene,Under_Control,Time_UC,FID
2000,3372,12/21/2000 9:22:06 AM,100  Structure Fire,Island View,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,,,,1080,9,12/21/2000 9:27:25 AM,12/21/2000 9:43:14 AM,12/21/2000 9:44:04 AM,00:00:50,87
2000,3374,12/21/2000 2:13:02 PM,100  Structure Fire,Fredericton,519  Food/bevrg sales premises,10  Fire (explosion)-dollar loss,45 Lack of Maintenance,41  Wood,"69  Other Electrical, Unclassified",173,14,12/21/2000 2:15:09 PM,12/21/2000 2:17:05 PM,12/21/2000 2:24:25 PM,00:07:20,88
2000,3391,12/22/2000 8:34:47 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,11  Incendiary fire,00  Cannot be determined,00  Object cannot be determined,270,20,12/22/2000 8:36:40 PM,12/22/2000 8:39:49 PM,12/22/2000 8:45:03 PM,00:05:14,89
2000,3405,12/24/2000 5:42:49 AM,100  Structure Fire,Burtts Corner,"311  Dwell,year round use 1 family",65  Public service(mutual aid),,,,1473,5,,12/24/2000 6:10:00 AM,12/24/2000 8:28:14 AM,02:18:14,90
2001,75,1/10/2001 4:08:19 PM,100  Structure Fire,Rusagonis,"311  Dwell,year round use 1 family",65  Public service(mutual aid),00   Cannot be Determined,,,1268,16,1/10/2001 4:11:11 PM,1/10/2001 4:30:25 PM,,,91
2001,77,1/11/2001 6:57:46 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,"52  Deficiency, construction",41  Wood,"26  Chimney, masonry",205,6,1/11/2001 7:00:18 AM,1/11/2001 7:02:10 AM,1/11/2001 7:35:13 AM,00:33:03,92
2001,126,1/20/2001 8:48:50 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,13  Suspicious,00  Cannot be determined,00  Object cannot be determined,254,20,1/16/2001 8:52:16 PM,1/16/2001 8:54:10 PM,1/16/2001 9:17:45 PM,00:23:35,93
2001,191,1/23/2001 4:53:30 PM,100  Structure Fire,Richibucto Road,689  Vehicles and related equip,10  Fire (explosion)-dollar loss,99  Misc - unclassified,08  Structural comp/flr/ceil/roof,00  Object cannot be determined,608,16,1/23/2001 4:55:44 PM,1/23/2001 5:04:07 PM,,,94
2001,339,2/6/2001 12:51:13 PM,100  Structure Fire,New Maryland,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,92  Chimney fire - factory built,41  Wood,"28  Chimney, factory-built, metal",890,12,2/6/2001 1:04:58 PM,2/6/2001 1:07:21 PM,,,95
2001,440,2/14/2001 3:40:21 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,21  Upholstered furniture,00  Object cannot be determined,502,15,2/14/2001 3:42:44 PM,2/14/2001 3:49:43 PM,2/14/2001 4:03:14 PM,00:13:31,96
2001,457,2/17/2001 2:48:39 PM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,35  Improper container,41  Wood,"78  Hot ashes, embers/not from cigg",112,14,2/17/2001 2:51:12 PM,2/17/2001 2:52:09 PM,,,97
2001,483,2/20/2001 5:33:28 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"36  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"02  Stove top, fire in pan",284,17,2/20/2001 5:35:32 PM,2/20/2001 5:39:09 PM,,,98
2001,607,3/4/2001 6:59:10 AM,100  Structure Fire,New Maryland,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,08  Structural comp/flr/ceil/roof,00  Object cannot be determined,629,6,3/4/2001 7:01:58 AM,3/4/2001 7:10:26 AM,3/4/2001 7:34:38 AM,00:24:12,99
2001,656,3/9/2001 12:00:57 AM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,11  Incendiary fire,"50  Flamm Liq, Cannot be determined",72  Match(not in conj. w/smoking),147,0,3/9/2001 12:03:05 AM,3/9/2001 12:04:24 AM,3/9/2001 12:17:18 AM,00:12:54,100
2005,2332,7/22/2005 1:05:17 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,11  Incendiary fire,25  Mattress/pillow,00  Object cannot be determined,297,1,7/22/2005 1:08:53 AM,7/22/2005 1:11:19 AM,7/22/2005 1:22:33 AM,00:11:14,101
2005,2413,7/29/2005 12:37:58 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,21  Smokers material,"26  Bedding-sheets,blankets",71  Smoker's mat/cigarettes/match,345,0,7/29/2005 12:40:45 AM,7/29/2005 12:44:20 AM,7/29/2005 1:38:49 AM,00:54:29,102
2005,2690,8/26/2005 11:33:48 AM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,"12  Incendiary fire, young offender","96  Garbage, Trash, Rubbish","99  Igniting Object,unclassified",373,11,8/26/2005 11:36:19 AM,8/26/2005 11:40:39 AM,8/26/2005 1:54:46 PM,02:14:07,103
2005,2787,9/3/2005 12:59:38 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,21  Smokers material,21  Upholstered furniture,71  Smoker's mat/cigarettes/match,44,12,9/3/2005 1:01:15 PM,9/3/2005 1:01:56 PM,9/3/2005 1:25:29 PM,00:23:33,104
2005,3044,9/25/2005 2:22:48 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,13  Suspicious,00  Cannot be determined,00  Object cannot be determined,532,2,9/25/2005 2:25:30 AM,9/25/2005 2:32:30 AM,9/25/2005 3:35:41 AM,01:03:11,105
2005,3099,9/29/2005 3:22:49 PM,100  Structure Fire,Island View,"312  Dwell,seasonl,in seasn 1 fam",65  Public service(mutual aid),,,,1308,15,9/29/2005 3:26:09 PM,9/29/2005 3:45:52 PM,9/29/2005 3:52:45 PM,00:06:53,106
2005,3168,10/3/2005 12:58:17 PM,100  Structure Fire,Oromocto,829  Special connecting throughfare,65  Public service(mutual aid),,,,0,12,10/3/2005 1:00:28 PM,,,00:00:00,107
2005,3255,10/10/2005 4:05:54 PM,100  Structure Fire,Fredericton,129  Amusement rec place - unclasf,10  Fire (explosion)-dollar loss,11  Incendiary fire,44  Paper/Packing material,00  Object cannot be determined,155,16,10/10/2005 4:07:09 PM,10/10/2005 4:09:31 PM,10/10/2005 4:21:52 PM,00:12:21,108
2005,3280,10/12/2005 7:29:40 PM,100  Structure Fire,Fredericton,"359  Motor hotel, motel (Ext Entry)",10  Fire (explosion)-dollar loss,74  Accident,"30  Clothing, cannot be determined",04  Stove top (other circumstnces,218,19,10/12/2005 7:31:17 PM,10/12/2005 7:33:46 PM,10/12/2005 7:39:01 PM,00:05:15,109
2005,3331,10/17/2005 3:58:50 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,74  Accident,,,330,3,10/17/2005 4:00:51 AM,10/17/2005 4:04:56 AM,10/17/2005 4:16:02 AM,00:11:06,110
2005,3342,10/18/2005 2:02:00 AM,100  Structure Fire,Fredericton,"349  Hotel,Inn,Lodge (Interior Ent)",10  Fire (explosion)-dollar loss,40 Mech...cannot be determined,99  Material 1st ignited - unclass,49  Appliance unclassified,229,2,10/18/2005 2:04:42 AM,10/18/2005 2:07:09 AM,10/18/2005 2:50:24 AM,00:43:15,111
2005,3379,10/20/2005 6:44:53 PM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,"12  Incendiary fire, young offender",41  Wood,00  Object cannot be determined,219,18,10/20/2005 6:46:35 PM,10/20/2005 6:49:08 PM,,,112
2005,3499,10/31/2005 10:08:30 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,42 Automatic control failure,"30  Clothing, cannot be determined",33  Clothes dryer,0,22,,,,00:00:00,113
2005,3519,11/1/2005 6:56:58 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,74  Accident,"40  Wood/paper,cannot be determined","69  Other Electrical, Unclassified",151,6,11/1/2005 6:58:44 AM,11/1/2005 7:00:45 AM,11/1/2005 8:36:25 AM,01:35:40,114
2005,3892,11/30/2005 6:21:35 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,74  Accident,00  Cannot be determined,"75  Candle, taper",123,18,11/30/2005 6:23:01 PM,11/30/2005 6:24:29 PM,11/30/2005 7:01:17 PM,00:36:48,115
2005,3980,12/7/2005 9:40:46 PM,100  Structure Fire,Fredericton,379  Mobile homes - unclassified,10  Fire (explosion)-dollar loss,54  Installation deficiency,"49  Wood, paper unclassified",,402,21,12/7/2005 9:42:31 PM,12/7/2005 9:48:09 PM,12/7/2005 11:33:54 PM,01:45:45,116
2005,4231,12/27/2005 5:31:29 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,46 Part worn out,"40  Wood/paper,cannot be determined",55  Electric receptacle/switch,131,17,12/27/2005 5:33:33 PM,12/27/2005 5:34:44 PM,12/27/2005 6:05:23 PM,00:30:39,117
2006,92,1/9/2006 5:42:26 PM,100  Structure Fire,Mount Hope,379  Mobile homes - unclassified,65  Public service(mutual aid),,,,1566,17,1/9/2006 5:43:41 PM,1/9/2006 6:09:14 PM,,,118
2006,281,1/24/2006 11:22:43 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,11  Incendiary fire,00  Cannot be determined,00  Object cannot be determined,265,23,1/24/2006 11:24:54 PM,1/24/2006 11:28:40 PM,1/25/2006 9:23:12 AM,09:54:32,119
2006,506,2/14/2006 4:53:45 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,44 Electric short circuit,"79  Chem,plastic,metal, unclassed","54  Panel, electric/fuse/breaker",492,16,2/14/2006 4:55:52 PM,2/14/2006 5:03:09 PM,2/14/2006 5:20:48 PM,00:17:39,120
2006,622,2/23/2006 2:27:53 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,53  Installed to close to combustib,09  Wall component structure,"27  Flue pipe, vent connector",280,2,2/23/2006 2:30:42 AM,2/23/2006 2:33:03 AM,2/23/2006 3:30:00 AM,00:56:57,121
2006,1180,4/5/2006 3:17:18 AM,100  Structure Fire,Island View,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,21  Smokers material,41  Wood,71  Smoker's mat/cigarettes/match,1126,3,4/5/2006 3:20:16 AM,4/5/2006 3:36:54 AM,4/5/2006 3:48:06 AM,00:11:12,122
2006,1279,4/12/2006 3:02:50 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,"99  Ignighting Object, Unclassified",152,15,4/12/2006 3:04:56 PM,4/12/2006 3:06:14 PM,,,123
2006,1365,4/20/2006 10:53:11 AM,100  Structure Fire,New Maryland,"139  School, College, University",65  Public service(mutual aid),,,,826,10,4/20/2006 9:17:20 AM,4/20/2006 9:29:53 AM,4/20/2006 9:38:22 AM,00:08:29,124
2006,1598,5/4/2006 3:44:17 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,70  Human Failing cannot be determi,"96  Garbage, Trash, Rubbish","99  Igniting Object,unclassified",203,15,5/4/2006 3:45:40 PM,5/4/2006 3:48:04 PM,5/4/2006 3:48:34 PM,00:00:30,125
2006,1682,5/9/2006 5:51:35 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,21  Smokers material,87  Manure,71  Smoker's mat/cigarettes/match,116,17,5/9/2006 5:52:53 PM,5/9/2006 5:54:05 PM,5/9/2006 5:55:51 PM,00:01:46,126
2006,1725,5/13/2006 8:51:05 AM,100  Structure Fire,Fredericton,229  Home for the aged,10  Fire (explosion)-dollar loss,21  Smokers material,"96  Garbage, Trash, Rubbish",71  Smoker's mat/cigarettes/match,293,8,5/13/2006 8:53:29 AM,5/13/2006 8:56:59 AM,5/13/2006 8:58:56 AM,00:01:57,127
2006,2285,6/23/2006 1:03:41 PM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,"03  Exterior wall, covering","56  Cable, electric, temporary",836,13,6/23/2006 1:10:46 PM,6/23/2006 1:18:56 PM,6/23/2006 1:54:45 PM,00:35:49,128
2006,2491,7/8/2006 4:42:26 AM,100  Structure Fire,Fredericton,"359  Motor hotel, motel (Ext Entry)",10  Fire (explosion)-dollar loss,11  Incendiary fire,41  Wood,00  Object cannot be determined,285,4,7/8/2006 4:45:41 AM,7/8/2006 4:48:15 AM,7/8/2006 5:13:31 AM,00:25:16,129
2006,2908,8/6/2006 5:48:08 AM,100  Structure Fire,Fredericton,"149  Church, funeral parlour",10  Fire (explosion)-dollar loss,74  Accident,41  Wood,"65  Lighting fixture, incandescen",241,5,8/6/2006 5:50:42 AM,8/6/2006 5:53:22 AM,8/6/2006 1:17:44 PM,07:24:22,130
2006,3006,8/12/2006 9:43:50 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"36  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"02  Stove top, fire in pan",227,21,8/12/2006 9:45:40 PM,8/12/2006 9:48:34 PM,8/12/2006 10:06:59 PM,00:18:25,131
2006,3017,8/13/2006 11:18:43 PM,100  Structure Fire,Penniac,929  Farm facility,65  Public service(mutual aid),,,,0,23,8/13/2006 11:22:34 PM,,,00:00:00,132
2006,3067,8/17/2006 5:57:05 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,"20  Furniture, Cannot be determined",00  Object cannot be determined,176,17,8/17/2006 5:58:52 PM,8/17/2006 6:00:40 PM,8/17/2006 6:36:22 PM,00:35:42,133
2006,3150,8/23/2006 11:06:21 AM,100  Structure Fire,New Maryland,"629  Wood, furn, paper, printing",65  Public service(mutual aid),,,01 No Igniting Object,966,11,8/23/2006 11:09:07 AM,8/23/2006 11:24:38 AM,,,134
2006,3541,9/18/2006 8:19:25 AM,100  Structure Fire,Fredericton,589  Department or Variety stores,10  Fire (explosion)-dollar loss,00   Cannot be Determined,"96  Garbage, Trash, Rubbish",00  Object cannot be determined,80,8,9/18/2006 8:20:35 AM,9/18/2006 8:21:43 AM,9/18/2006 8:45:14 AM,00:23:31,135
2006,3742,9/30/2006 9:36:24 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,"49  Wood, paper unclassified",73  Lighter(not in conj. w/smoking),199,21,9/30/2006 9:38:09 PM,9/30/2006 9:40:34 PM,9/30/2006 9:58:30 PM,00:17:56,136
2006,3844,10/8/2006 4:09:23 AM,100  Structure Fire,Fredericton,"323  Apt,twnhouse 3-20 with busine",10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,237,4,10/8/2006 4:12:25 AM,10/8/2006 4:14:38 AM,10/8/2006 4:32:39 AM,00:18:01,137
2006,4043,10/24/2006 6:24:07 AM,100  Structure Fire,Fredericton,919  Labratories,10  Fire (explosion)-dollar loss,49 Mech/elec failure unclassified,21  Upholstered furniture,"91  Industrial furnace,heat treat",238,6,10/24/2006 6:26:37 AM,10/24/2006 6:29:31 AM,10/24/2006 6:46:48 AM,00:17:17,138
2006,4132,10/29/2006 6:09:14 PM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,75  Impaired by drugs/alcohol/med,47  Cardboard,71  Smoker's mat/cigarettes/match,318,18,10/29/2006 6:10:35 PM,10/29/2006 6:15:12 PM,10/29/2006 6:49:02 PM,00:33:50,139
2006,4194,11/2/2006 2:20:30 PM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,735,14,11/2/2006 2:26:40 PM,11/2/2006 2:34:07 PM,11/2/2006 4:06:51 PM,01:32:44,140
2006,4332,11/10/2006 9:33:59 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,11  Incendiary fire,"52  Fuel oil, includes kerosene",00  Object cannot be determined,326,21,11/10/2006 9:35:59 PM,11/10/2006 9:40:23 PM,11/10/2006 9:44:19 PM,00:03:56,141
2006,4427,11/21/2006 11:46:29 AM,100  Structure Fire,Grand Bay,"311  Dwell,year round use 1 family",65  Public service(mutual aid),,,,0,11,11/21/2006 11:47:39 AM,,,00:00:00,142
2006,4507,11/30/2006 1:12:04 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,"70  Chem,plast,met,Cannot be determ","54  Panel, electric/fuse/breaker",199,13,11/30/2006 1:13:50 PM,11/30/2006 1:16:20 PM,11/30/2006 1:18:43 PM,00:02:23,143
2006,4510,11/30/2006 7:52:21 PM,100  Structure Fire,Fredericton,229  Home for the aged,10  Fire (explosion)-dollar loss,74  Accident,46  Waste paper,"75  Candle, taper",119,19,11/30/2006 7:53:53 PM,11/30/2006 7:55:01 PM,11/30/2006 8:25:48 PM,00:30:47,144
2006,4655,12/14/2006 3:02:04 AM,100  Structure Fire,Killarney Road,"311  Dwell,year round use 1 family",65  Public service(mutual aid),,,,417,3,12/14/2006 3:05:44 AM,12/14/2006 3:10:56 AM,12/14/2006 3:53:02 AM,00:42:06,145
2006,4701,12/19/2006 3:12:23 AM,100  Structure Fire,Hanwell,371  Mobile homes - mobile buildgs,10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,356,3,12/19/2006 3:16:46 AM,12/19/2006 3:22:36 AM,12/19/2006 5:04:07 AM,01:41:31,146
2006,4806,12/30/2006 7:06:58 PM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,74  Accident,29  Furniture/furnishing unclassi,"78  Hot ashes, embers/not from cigg",135,19,12/30/2006 7:08:23 PM,12/30/2006 7:09:51 PM,12/30/2006 7:57:50 PM,00:47:59,147
2006,4807,12/30/2006 8:04:04 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,286,20,12/30/2006 8:06:10 PM,12/30/2006 8:09:35 PM,12/30/2006 10:16:26 PM,02:06:51,148
2007,332,2/1/2007 3:58:52 AM,100  Structure Fire,Fredericton,979  Communication facilities,10  Fire (explosion)-dollar loss,10  Cannot be determined,,,280,3,2/1/2007 4:01:11 AM,2/1/2007 4:04:13 AM,2/1/2007 4:43:15 AM,00:39:02,149
2007,414,2/8/2007 1:14:05 PM,100  Structure Fire,Fredericton,979  Communication facilities,10  Fire (explosion)-dollar loss,74  Accident,"17  Insulation, plastic (not wire)",76  Cutting torch/welding equipment,147,13,2/8/2007 1:15:27 PM,2/8/2007 1:17:29 PM,2/8/2007 1:50:08 PM,00:32:39,150
2008,1276,4/23/2008 9:28:46 PM,100  Structure Fire,Fredericton,"319  Dwell, 1&2 family (others)",10  Fire (explosion)-dollar loss,11  Incendiary fire,21  Upholstered furniture,00  Object cannot be determined,166,21,4/23/2008 9:30:53 PM,4/23/2008 9:32:41 PM,4/23/2008 9:39:30 PM,00:06:49,151
2008,1551,5/15/2008 12:09:03 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,11  Incendiary fire,"60  Flam Gases,Cannot be determined",00  Object cannot be determined,358,0,5/15/2008 12:11:05 AM,5/15/2008 12:15:33 AM,5/15/2008 12:28:05 AM,00:12:32,152
2008,1831,6/5/2008 11:17:57 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,70  Human Failing cannot be determi,"03  Exterior wall, covering","02  Stove top, fire in pan",212,23,6/5/2008 11:19:54 PM,6/5/2008 11:21:40 PM,6/5/2008 11:36:37 PM,00:14:57,153
2008,1864,6/8/2008 4:34:25 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,11  Incendiary fire,46  Waste paper,,79,4,6/8/2008 4:36:24 AM,6/8/2008 4:36:24 AM,6/8/2008 5:37:33 AM,01:01:09,154
2008,1973,6/16/2008 10:47:58 PM,100  Structure Fire,Fredericton,239  Child care,10  Fire (explosion)-dollar loss,11  Incendiary fire,00  Cannot be determined,00  Object cannot be determined,366,22,6/16/2008 10:49:59 PM,6/16/2008 10:55:10 PM,6/16/2008 11:46:21 PM,00:51:11,155
2008,2262,7/11/2008 6:11:05 PM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,49 Mech/elec failure unclassified,"70  Chem,plast,met,Cannot be determ",37  Refrigerator/freezer,160,18,7/11/2008 6:13:17 PM,7/11/2008 6:14:58 PM,7/11/2008 6:35:25 PM,00:20:27,156
2008,2309,7/15/2008 10:43:44 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,37  Combustibles too near the heat,08  Structural comp/flr/ceil/roof,49  Appliance unclassified,138,10,7/15/2008 10:44:59 AM,7/15/2008 10:46:41 AM,7/15/2008 11:03:35 AM,00:16:54,157
2008,2585,8/10/2008 10:43:55 PM,100  Structure Fire,Fredericton,371  Mobile homes - mobile buildgs,10  Fire (explosion)-dollar loss,13  Suspicious,"03  Exterior wall, covering",00  Object cannot be determined,540,22,8/10/2008 10:46:06 PM,8/10/2008 10:53:23 PM,8/10/2008 11:05:08 PM,00:11:45,158
2008,2714,8/22/2008 5:40:37 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,"36  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"02  Stove top, fire in pan",297,17,8/22/2008 5:42:32 PM,8/22/2008 5:46:10 PM,8/22/2008 5:48:08 PM,00:01:58,159
2008,3019,9/19/2008 7:19:44 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,21  Smokers material,"80  Agricul/Forest,Cannot be Determ",71  Smoker's mat/cigarettes/match,228,7,9/19/2008 7:22:03 AM,9/19/2008 7:24:43 AM,9/19/2008 8:48:21 AM,01:23:38,160
